brand_id,brand_name
BRDe8804c07,Patchouli Rose
BRDb7edfb12,Hydrating Mandarin
BRD96823f88,Bath Bubble
BRD6dca82d8,Conditioner Bars
BRDeca7f6b0,KIND2 The
BRD1ec021f6,Sweet Orange
BRDb61bad91,Solid Hair
BRDfb8c9d87,Lathered
BRD30f0d226,Herb
BRDd64b6452,Eleven Gentle
BRD6eeb157d,Bain
BRD8b193a76,The Soap
BRD47b72585,Coconut Conditioner
BRD20338603,Ecostore Nourishing
BRD1e5fbc27,Solid Pink
BRD19e829fe,Unpacked Living
BRD8ac1ed10,Lemon Solid
BRD5a93da1d,Conditioner Bar
BRDe2176146,Hairy Jayne
BRDfc1cebf0,Lime
BRDef8c194e,Shine Boost
BRDcf44d3ba,Sulfate-Free Solid
BRD4877b421,Notice Hair
BRDc0388542,All Natural
BRDbe9b446d,Coconut Repair
BRDcc5fba43,Sunny Silk
BRDae734249,Perfect Condition
BRD4a60d61e,Rosemary
BRD92d0cb9d,Foamie Conditioner
BRDdd02e31e,Citrus Conditioner
BRDe0888cec,Vancouver Conditioner
BRD1e0aabda,Anihana Conditioner
BRD1111c023,KinKind Fragrance
BRDf954ab6f,Peach Not
BRDeff50a69,Fer A
BRD58743b62,KinKind Purple
BRDd5f15ae1,Rose Geranium
BRDca9f7adf,J.r.liggett S
BRDc43d44d6,Alana Vegan
BRD928ca36b,Foamie
BRDa29db7c7,Shampoobars Conditioner
BRD0300f136,Moisture Professional
BRD320845c8,Hibiscus Conditioner
BRDfe87d986,Gruum Glos
BRD45f947a7,Hair Conditioner
BRDdf5cda6e,Coconut Oil
BRD8df58d7c,Grapefruit Conditioner
BRD007de26d,The Fragrance
BRD120047e2,French Conditioner
BRD7b876250,Ethique Solid
BRD24873b00,Foamie You
BRDb9c3f542,Peppermint Solid
BRDfb8d4a92,The Goldilocks
BRD0a7ed2fd,Friendly Fragrance
BRD7e2e7631,The Natural
BRDc740969b,Soap
BRD64b88302,Natural Hair
BRDa0964868,Henna
BRD97c669a9,Natural Conditioner
BRD55b477ae,Banana Solid
BRD2094fd7f,Petal Power
BRD30b7c72e,Unscented Conditioner
BRD7e4e8bd9,Delicate Flower
BRD098f02fb,Herbal Boost
BRD94021d12,Solid Naked
BRD9cbb0bd4,Lemongrass Solid
BRD916473f6,Jack59 Restore
BRD4761a734,Naturally Gorgeous
BRD202cba21,Fragrance-Free Solid
BRDec545c08,Solid Fragrance
BRDb54e50ce,Bella Conditioner
BRD3ff1e1d6,Mint Conditioner
BRD73496aa3,Ethique Guardian
BRD7a69cfb9,AVEO Professional
BRDc3bf812d,Lemon Conditioner
BRD8050cf3c,New Patchouli
BRD732339bc,Angelica Conditioner
BRD813e6a9d,Bee Kind
BRD544f8f9d,Vital Flow
BRD367e61e8,New Conditioner
