brand_id,brand_name
BRD5c436b11,Neutrogena Retinol
BRDdcbc0e39,W7 Skin
BRDefd755b3,L'Oreal Age
BRDa254ffea,Nivea Q10
BRD2be69d2c,NIP
BRDf9eed41f,Max Factor
BRD9e3642fd,Naturium Barrier
BRD4ff52320,Allies
BRD5c044455,Caudalie Vinohydra
BRDe6496b79,L'Oréal Paris
BRDa37511fb,Elemis Pro-Collagen
BRD68727d15,Grace
BRDcd78a413,SkinCeuticals C
BRD5847711b,Some BY
BRD02cb47a0,Anua Soothing
BRDe80dec7c,L'Oreal Men
BRD2dbd40e9,Clarins Deluxe
BRD255ab7ee,The Body
BRDdb188b76,First Lady
BRD722a51fb,Face Serum
BRD17a4bdf6,Face Facts
BRD78d7a07c,Neal's Yard
BRDe087f83a,LAIKOU Hyaluronic
BRD33c23009,Revuele Expert+
BRD2ab16013,Medicube Zero
BRD569752ba,Trinny London
BRD9f83d377,Frankincense Face
BRD16f0cae6,Smoothix Serum
BRD90005e4e,Amphora Aromatics
BRDd9dc541e,Augustinus Bader
BRDdb1dfe03,Trendyfave
BRD66d4d866,L'Oreal Revitalift
BRD9a1997ff,Kiehl's Powerful-Strength
BRD49ee846b,Minimalist Tranexamic
BRDdec588c4,Liz Earle
BRDf76c3918,Saving Face
BRDeb9decb0,Lancôme Absolue
BRD868c8cc6,Novaclear Brightening
BRD6b94e06f,RAZUYEN Face
BRD6c35bf08,"Anti Wrinkles,"
BRDe5c68e40,Nature Spell
BRD8a291fcf,ARBUTEE Anti
BRD470b4156,Tropic Skincare
BRDf224790c,NIVEA Derma
BRD476ef60d,Coffee Extract
BRDed84f028,Acid
BRDa6243fcf,Kiehl's Ultra
BRD559f0158,Pai Skincare
BRD91810e2b,Charlotte Meentzen
BRDc3c012c0,Purple Tikiti
BRDc974c25d,Retinol Anti-Wrinkle
BRD79fae1a1,Vata Face
BRD8bd7a115,Love
BRD4b98a20e,Guinot Longue
BRD18b5e8dd,BYOMA Hydrating
BRD2fe9e4f2,Institut Esthederm
BRD0c6ddd51,Tata Harper
BRD7195e54d,Cerave Resurfacing
BRDe432ff0a,REN Clean
BRDc3d3d114,Advanced Clinicals
BRD97c99a84,Hollyberry Cosmetics
BRDc0afe1ba,Kaloneu Glow
BRD689ce8d0,Ensorcell Serum
BRD632c6eb5,Joanna Vargas
BRD3ea2efcf,Tautropfen Amarant
BRD2556aa6e,Deconstruct Brightening
BRD27c2cf2a,Organic Pociones
BRDe0d49f73,N.C.P. Night
BRD38bacafa,Highborn London
BRDc143d276,Olay Regenerist
BRDb3b652b2,Avene Cicalfate
BRD86110d05,AXIS Y
BRD3cf14f3d,StriVectin Super-C
BRD3ca011df,Filorga Global-Repair
BRDb47d5418,Vichy Liftactiv
BRDd2aeb642,Medik8 Crystal
BRD5cc3958f,Medik8 Liquid
BRD0a0e793b,Kiehl's Hydro-Plumping
BRD1e45a06c,Clarins Pore
BRDe56b22db,Nobody's Nobody
BRD4a2d1f22,Estee Lauder
BRD8b7e5d0b,Collistar Pure
BRD0c2542fd,Vons Healthy
BRD2dbd7a9d,Innovatouch Facial
BRD313a6a3d,Formula
BRDeabb59d6,Plum Bulgarian
BRD9b5a7889,No Cosmetics
BRD391cb6a4,MIYA Cosmetics
BRD7a38d7f6,Uriage Bariéderm
BRDfaa01b9d,Pond's Bright
BRD7c83ea66,Honest Beauty
BRDc5dd1b26,Sample
BRD1f32bc5f,Bella Vita
BRDf47936bf,Mauli Rituals
BRDf3ac0819,Natural Facial
BRD7f222e15,Trilogy Super
BRD0266073f,Arganour Balance
