price_id,product_id,retailer_id,price,discount,currency,date_collected
PRC00000116,PRDce1c9d0c,RET0ad38a55,11.6,,GBP,20251105_141530
PRC00000117,PRD74b95709,RETa0fa6f9c,14.36,,GBP,20251105_141530
PRC00000118,PRDabbb7c5e,RETdda22816,8.4,,GBP,20251105_141530
PRC00000119,PRD25b9b6cb,RETa0fa6f9c,4.84,,GBP,20251105_141530
PRC00000120,PRD1c93d6d9,RETa0fa6f9c,16.0,,GBP,20251105_141530
PRC00000121,PRDd6b432f5,RET41b636f0,8.99,,GBP,20251105_141530
PRC00000122,PRD194963fe,RET9db3f2b6,9.0,,GBP,20251105_141530
PRC00000123,PRD48b03747,RET82b4ecc3,6.99,,GBP,20251105_141530
PRC00000124,PRDa3642a49,RETa0fa6f9c,9.49,,GBP,20251105_141530
PRC00000125,PRD15427617,RET58e5d882,6.99,,GBP,20251105_141530
PRC00000126,PRDfac6e7ce,RETa0fa6f9c,8.99,,GBP,20251105_141543
PRC00000127,PRDd25ac352,RET048ccc30,8.5,,GBP,20251105_141543
PRC00000128,PRDbb642fb8,RETe784f364,7.0,,GBP,20251105_141543
PRC00000129,PRD0a220bcc,RETa0fa6f9c,4.65,,GBP,20251105_141543
PRC00000130,PRDea3161d6,RET39875508,9.16,,GBP,20251105_141543
PRC00000131,PRDde29ace9,RET4078c1fb,7.95,,GBP,20251105_141543
PRC00000132,PRD52011efa,RETa0fa6f9c,5.89,,GBP,20251105_141543
PRC00000133,PRD19d673ea,RETbf709635,2.0,,GBP,20251105_141543
PRC00000134,PRDb9ab47bd,RETe42edf78,9.99,,GBP,20251105_141543
PRC00000135,PRD1fe31705,RET88db6c73,11.0,,GBP,20251105_141543
PRC00000136,PRD5f04405a,RET77aefeb0,8.0,,GBP,20251105_141543
PRC00000137,PRD3b448c75,RET28253998,7.12,,GBP,20251105_141543
PRC00000138,PRD94c8f3a9,RET35dc2264,37.31,,GBP,20251105_141543
PRC00000139,PRDda522e7b,RET366046d4,34.61,,GBP,20251105_141543
PRC00000140,PRDdc45d7bb,RETe42edf78,9.99,,GBP,20251105_141543
PRC00000141,PRD6b8180bb,RETa0fa6f9c,7.95,,GBP,20251105_141543
PRC00000142,PRD4acd85df,RETa0fa6f9c,7.99,,GBP,20251105_141543
PRC00000143,PRD214bc95b,RET39875508,5.98,,GBP,20251105_141543
PRC00000144,PRD6bde2bb8,RETd333684a,6.95,,GBP,20251105_141543
PRC00000145,PRDc2643e4f,RET29cd4600,7.0,,GBP,20251105_141543
PRC00000146,PRD22d666ad,RET8932cb7d,8.19,,GBP,20251105_141543
PRC00000147,PRDf83acaff,RETeb608125,3.29,,GBP,20251105_141543
PRC00000148,PRD554fb229,RET5b2225bc,4.96,,GBP,20251105_141543
PRC00000149,PRDf6184dc0,RETa0fa6f9c,12.99,,GBP,20251105_141543
PRC00000150,PRD2805fec7,RETb87b6a76,15.0,,GBP,20251105_141543
PRC00000151,PRD540b1094,RET4c22149e,16.95,,GBP,20251105_141543
PRC00000152,PRDc822fbc9,RET74c4a538,5.19,,GBP,20251105_141543
PRC00000153,PRDceac3aae,RET38ef123e,5.0,,GBP,20251105_141543
PRC00000154,PRD72255753,RET4c22149e,16.95,,GBP,20251105_141543
PRC00000155,PRDdc68d96a,RET5face667,16.79,,GBP,20251105_141543
PRC00000156,PRD644540eb,RETa0fa6f9c,5.99,,GBP,20251105_141543
PRC00000157,PRDc9fd6391,RETa0fa6f9c,6.99,,GBP,20251105_141543
PRC00000158,PRD134e0b1c,RET5d405dd5,6.8,,GBP,20251105_141543
PRC00000159,PRD1854213e,RETa0fa6f9c,9.99,,GBP,20251105_141543
PRC00000160,PRDb901f9b5,RETa0fa6f9c,4.18,,GBP,20251105_141543
PRC00000161,PRDd62fa9f3,RETa6c50edc,5.0,,GBP,20251105_141543
PRC00000162,PRDd35a0dc6,RET41629b11,8.5,,GBP,20251105_141543
PRC00000163,PRDaddf19d7,RETadf2d557,6.0,,GBP,20251105_141543
PRC00000164,PRDe8e15104,RETa0fa6f9c,21.02,,GBP,20251105_141543
PRC00000165,PRD2d71f7bb,RETa0fa6f9c,7.19,,GBP,20251105_141543
PRC00000166,PRDbb6a0428,RETd3a15998,11.53,,GBP,20251105_141559
PRC00000167,PRD91c6f30f,RETf3f5241b,14.24,,GBP,20251105_141559
PRC00000168,PRD41105cc0,RETa0fa6f9c,11.99,,GBP,20251105_141559
PRC00000169,PRD1279f001,RET28253998,4.98,,GBP,20251105_141559
PRC00000170,PRD1a0a66fb,RETa0fa6f9c,7.98,,GBP,20251105_141559
PRC00000171,PRD85157107,RETa0fa6f9c,15.0,,GBP,20251105_141559
PRC00000172,PRD8a9f4875,RETbdaf19a8,6.93,,GBP,20251105_141559
PRC00000173,PRD8bc64b0d,RETa0fa6f9c,4.73,,GBP,20251105_141559
PRC00000174,PRD201ab1cd,RETa0fa6f9c,16.0,,GBP,20251105_141559
PRC00000175,PRDb636b1e0,RETaf7fa99a,28.41,,GBP,20251105_141559
PRC00000176,PRD0b188afa,RETa0fa6f9c,16.0,,GBP,20251105_141559
PRC00000177,PRD2e105c71,RETa0fa6f9c,9.3,,GBP,20251105_141559
PRC00000178,PRD4e2b7ba7,RETa0fa6f9c,14.36,,GBP,20251105_141559
PRC00000179,PRD1c93d6d9,RETa0fa6f9c,16.0,,GBP,20251105_141559
PRC00000180,PRD38976c46,RET9d116568,9.5,,GBP,20251105_141559
PRC00000181,PRDa5b0918f,RET02f56271,4.68,,GBP,20251105_141559
PRC00000182,PRD1558042d,RET28253998,12.47,,GBP,20251105_141559
PRC00000183,PRDbf0fc11b,RETa0fa6f9c,4.99,,GBP,20251105_141559
PRC00000184,PRD003c61e4,RET6003a530,33.15,,GBP,20251105_141559
PRC00000185,PRD49a2a30e,RETaf7fa99a,28.41,,GBP,20251105_141559
PRC00000186,PRD84120182,RETa0fa6f9c,15.97,,GBP,20251105_141559
PRC00000187,PRDcfce362e,RETa0fa6f9c,7.45,,GBP,20251105_141559
PRC00000188,PRDff18d127,RETa0fa6f9c,4.99,,GBP,20251105_141559
PRC00000189,PRD2f873085,RETa0fa6f9c,4.99,,GBP,20251105_141559
PRC00000190,PRD6c145cde,RETa0fa6f9c,4.49,,GBP,20251105_141559
PRC00000191,PRD00706198,RETa0fa6f9c,5.97,,GBP,20251105_141559
PRC00000192,PRD4fbb8221,RETa0fa6f9c,4.99,,GBP,20251105_141559
PRC00000193,PRD53f93936,RET3f1d2c25,28.18,,GBP,20251105_141559
PRC00000194,PRD2a3167b9,RETa0fa6f9c,7.89,,GBP,20251105_141559
PRC00000195,PRDef3fd3df,RETa0fa6f9c,4.99,,GBP,20251105_141559
PRC00000196,PRDab9dab59,RETa0fa6f9c,2.95,,GBP,20251105_141559
PRC00000197,PRD5cf56bbd,RET3fda77c2,18.55,,GBP,20251105_141559
PRC00000198,PRD16f5eef0,RETecd74a89,6.99,,GBP,20251105_141559
PRC00000199,PRD938f779d,RETa0fa6f9c,9.97,,GBP,20251105_141559
PRC00000200,PRDe7801e0f,RETa0fa6f9c,4.99,,GBP,20251105_141559
PRC00000201,PRD9465d12b,RETa0fa6f9c,9.0,,GBP,20251105_141559
PRC00000202,PRD8bf7a96b,RETa0fa6f9c,3.82,,GBP,20251105_141559
PRC00000203,PRD8fbf7800,RET99cb1f07,12.28,,GBP,20251105_141559
PRC00000204,PRDefaecf17,RETa0fa6f9c,8.99,,GBP,20251105_141559
PRC00000205,PRDfa9c736a,RETa0fa6f9c,6.99,,GBP,20251105_141559
PRC00000206,PRDfd361a03,RETee715bcb,7.99,,GBP,20251105_141613
PRC00000207,PRD3e2891c3,RET74c4a538,8.33,,GBP,20251105_141613
PRC00000208,PRD0915294a,RET28253998,8.01,,GBP,20251105_141613
PRC00000209,PRD2e4d68f0,RETf78d55e5,19.95,,GBP,20251105_141613
PRC00000210,PRD657a4c98,RETd3a15998,11.91,,GBP,20251105_141613
PRC00000211,PRDbb6a0428,RETd3a15998,11.53,,GBP,20251105_141613
PRC00000212,PRDc2fce486,RETc04dad21,16.99,,GBP,20251105_141613
PRC00000213,PRD2cb08f1a,RET28253998,31.63,,GBP,20251105_141613
PRC00000214,PRD7d750f84,RETf78d55e5,5.95,,GBP,20251105_141613
PRC00000215,PRD8353b31d,RETaee6c0db,15.14,,GBP,20251105_141613
PRC00000216,PRD59473b27,RETa2978cb7,30.5,,GBP,20251105_141613
PRC00000217,PRD1279f001,RET28253998,4.98,,GBP,20251105_141613
PRC00000218,PRD4be7db3b,RET72273bd4,66.5,,GBP,20251105_141613
PRC00000219,PRDf22a5aba,RET9efb6e94,13.5,,GBP,20251105_141613
PRC00000220,PRD7c60c9c6,RETf78d55e5,8.95,,GBP,20251105_141613
PRC00000221,PRDf548fc1b,RETf78d55e5,9.95,,GBP,20251105_141613
PRC00000222,PRD976b5bdb,RETaf7fa99a,31.91,,GBP,20251105_141613
PRC00000223,PRDb4ec0a4e,RET95d05221,24.94,,GBP,20251105_141613
PRC00000224,PRD650e5876,RET1a1cbe5c,2.95,,GBP,20251105_141613
PRC00000225,PRD752a6b4a,RETaf7fa99a,28.01,,GBP,20251105_141613
PRC00000226,PRDfa4011cb,RET73f7c3d6,10.0,,GBP,20251105_141613
PRC00000227,PRDeaaa054c,RET74964625,11.56,,GBP,20251105_141613
PRC00000228,PRDf118bd9e,RETf78d55e5,19.95,,GBP,20251105_141613
PRC00000229,PRD34ed1f34,RETa2978cb7,27.64,,GBP,20251105_141613
PRC00000230,PRDa1255200,RETcb316d50,8.0,,GBP,20251105_141613
PRC00000231,PRD26a7fb93,RETa88d0954,10.0,,GBP,20251105_141613
PRC00000232,PRDf0458c57,RET3fda77c2,18.55,,GBP,20251105_141613
PRC00000233,PRDf5fcca43,RET28253998,17.37,,GBP,20251105_141613
PRC00000234,PRD7f757182,RETd07baa04,17.08,,GBP,20251105_141613
PRC00000235,PRD1f1a3333,RETf78d55e5,15.95,,GBP,20251105_141613
PRC00000236,PRD1028223d,RET19a51e60,11.76,,GBP,20251105_141613
PRC00000237,PRD1558042d,RET28253998,12.47,,GBP,20251105_141613
PRC00000238,PRD8d50c1ae,RET0a66f3e5,8.26,,GBP,20251105_141613
PRC00000239,PRDfc5eb14a,RETd8e83c3b,8.0,,GBP,20251105_141613
PRC00000240,PRD02f90efb,RET524a049c,8.0,,GBP,20251105_141613
PRC00000241,PRD0f733f9f,RETdd85cc00,16.8,,GBP,20251105_141613
PRC00000242,PRDc40d85f0,RET68fa91aa,52.77,,GBP,20251105_141613
PRC00000243,PRDd898e63b,RETbdaf19a8,5.17,,GBP,20251105_141613
PRC00000244,PRDd22a1ebb,RETa88d0954,10.0,,GBP,20251105_141613
PRC00000245,PRDb9c88381,RETa2978cb7,27.71,,GBP,20251105_141613
PRC00000246,PRDf91d68e5,RETbae88b79,7.5,,GBP,20251105_141628
PRC00000247,PRDbdbd8ebb,RET77aefeb0,9.5,,GBP,20251105_141628
PRC00000248,PRDcb68c280,RET28253998,7.62,,GBP,20251105_141628
PRC00000249,PRDe3dd11df,RETa0fa6f9c,13.99,,GBP,20251105_141628
PRC00000250,PRD5634d3f1,RETef8387bc,4.49,,GBP,20251105_141628
PRC00000251,PRD3c2baff5,RET28253998,7.13,,GBP,20251105_141628
PRC00000252,PRD80d3014d,RET5bba6375,8.95,,GBP,20251105_141628
PRC00000253,PRDf4648aea,RET919aee49,7.35,,GBP,20251105_141628
PRC00000254,PRD9cf32431,RETb8c34c2d,4.99,,GBP,20251105_141628
PRC00000255,PRD0b496fa4,RET62cefcae,13.99,,GBP,20251105_141628
PRC00000256,PRDb793a91d,RETbffaa7d4,5.3,,GBP,20251105_141628
PRC00000257,PRD7a86bc0c,RETf714d261,6.44,,GBP,20251105_141628
PRC00000258,PRDa31876c5,RET8a825bef,6.36,,GBP,20251105_141628
PRC00000259,PRD9f26b684,RETc9c88ee9,13.31,,GBP,20251105_141628
PRC00000260,PRDbfed8fb5,RETde2603b9,7.95,,GBP,20251105_141628
PRC00000261,PRDb210fb72,RETfad72ccd,14.99,,GBP,20251105_141628
PRC00000262,PRD3d044467,RET28253998,8.9,,GBP,20251105_141628
PRC00000263,PRDf40d45a7,RET634a783c,14.83,,GBP,20251105_141628
PRC00000264,PRD177717f8,RET28253998,11.57,,GBP,20251105_141628
PRC00000265,PRDeaaa054c,RET99cb1f07,11.56,,GBP,20251105_141628
PRC00000266,PRD0ab83c81,RET0ad38a55,4.99,,GBP,20251105_141714
PRC00000267,PRD82ab74a1,RET20c40eed,11.87,,GBP,20251105_141714
PRC00000268,PRDf1970053,RET0ad38a55,4.99,,GBP,20251105_141714
PRC00000269,PRDc6b2dce0,RETa0fa6f9c,8.44,,GBP,20251105_141714
PRC00000270,PRDde06dc8b,RETe876f4d6,9.1,,GBP,20251105_141714
PRC00000271,PRD442f0086,RETa0fa6f9c,12.88,,GBP,20251105_141714
PRC00000272,PRDcd1840e0,RET6003a530,8.99,,GBP,20251105_141714
PRC00000273,PRDc32b9555,RETbf709635,5.0,,GBP,20251105_141714
PRC00000274,PRD1d59dd8c,RET4c6e3d55,3.79,,GBP,20251105_141714
PRC00000275,PRDd1ddc05a,RETa0fa6f9c,7.29,,GBP,20251105_141714
PRC00000276,PRDc6b2dce0,RETa0fa6f9c,8.44,,GBP,20251105_141714
PRC00000277,PRD355e6f0a,RETf5b28a6c,13.5,,GBP,20251105_141714
PRC00000278,PRDde06dc8b,RETe876f4d6,9.1,,GBP,20251105_141714
PRC00000279,PRDcdd158d6,RETb27cc288,8.99,,GBP,20251105_141714
PRC00000280,PRD69ccb5fd,RET84858b44,11.0,,GBP,20251105_141714
PRC00000281,PRD69ccb5fd,RET84858b44,11.0,,GBP,20251105_141714
PRC00000282,PRD355e6f0a,RETf5b28a6c,13.5,,GBP,20251105_141714
PRC00000283,PRDcdd158d6,RETb27cc288,8.99,,GBP,20251105_141714
PRC00000284,PRDb8b73716,RETa0fa6f9c,13.4,,GBP,20251105_141714
PRC00000285,PRD03dcabb3,RETf8394131,7.0,,GBP,20251105_141714
PRC00000286,PRD6cf0bdc1,RET7fb51180,2.5,,GBP,20251105_141714
PRC00000287,PRD392d044d,RET0ad38a55,9.99,,GBP,20251105_141714
PRC00000288,PRDb5b5c690,RET3922bcfe,9.0,,GBP,20251105_141714
PRC00000289,PRD92b7d8e6,RETd0241f94,9.99,,GBP,20251105_141714
PRC00000290,PRD7bcc6426,RETa0fa6f9c,7.5,,GBP,20251105_141714
PRC00000291,PRD24f16863,RETb27cc288,8.99,,GBP,20251105_141714
PRC00000292,PRD6cba9b9d,RETbf709635,5.0,,GBP,20251105_141714
PRC00000293,PRDd8cac166,RETa0fa6f9c,8.3,,GBP,20251105_141714
PRC00000294,PRD24781688,RET84858b44,11.0,,GBP,20251105_141714
PRC00000295,PRDaaa984c3,RET10113932,5.65,,GBP,20251105_141714
PRC00000296,PRD97a8fa73,RETa421f271,6.99,,GBP,20251105_141714
PRC00000297,PRD6496ac44,RETa0fa6f9c,6.59,,GBP,20251105_141714
PRC00000298,PRDb99f8bae,RETdf60b0b2,1.99,,GBP,20251105_141714
PRC00000299,PRD70f81ab1,RET6efa5192,5.0,,GBP,20251105_141714
PRC00000300,PRD08077b17,RET27dbf5bb,8.0,,GBP,20251105_141714
PRC00000301,PRDd1dc59cb,RETa0fa6f9c,19.99,,GBP,20251105_141714
PRC00000302,PRD95fc45be,RETd8d204ab,7.5,,GBP,20251105_141714
PRC00000303,PRDb08c9341,RETa19252d9,6.5,,GBP,20251105_141714
PRC00000304,PRD531eecf5,RETa0fa6f9c,7.5,,GBP,20251105_141714
PRC00000305,PRDa88c41ea,RET38ef123e,12.5,,GBP,20251105_141714
PRC00000306,PRDd4987f16,RET3922bcfe,8.0,,GBP,20251105_141714
PRC00000307,PRDc3ea8314,RET0ad38a55,19.48,,GBP,20251105_141714
PRC00000308,PRD8ed6a450,RET3474f61b,8.0,,GBP,20251105_141714
PRC00000309,PRD80fc475a,RETf4bf3041,8.99,,GBP,20251105_141714
PRC00000310,PRD0895df6a,RETa0fa6f9c,7.49,,GBP,20251105_141714
PRC00000311,PRDad187168,RET5e8233ce,10.0,,GBP,20251105_141733
PRC00000312,PRDb14fa6ee,RET6efa5192,5.0,,GBP,20251105_141733
PRC00000313,PRD11d3473a,RETe620ab64,9.0,,GBP,20251105_141733
PRC00000314,PRD0efb2d8a,RETb4e4d970,10.88,,GBP,20251105_141733
PRC00000315,PRD1b2e9080,RETe1a98e7d,9.5,,GBP,20251105_141733
PRC00000316,PRD7872e7f9,RETd333684a,7.95,,GBP,20251105_141733
PRC00000317,PRD66897874,RET7fb51180,6.75,,GBP,20251105_141733
PRC00000318,PRDf246c08e,RETd5eee281,4.85,,GBP,20251105_141733
PRC00000319,PRD97ddcf94,RETb78f90a4,7.15,,GBP,20251105_141733
PRC00000320,PRDd6689d60,RETa0fa6f9c,8.44,,GBP,20251105_141733
PRC00000321,PRDf076048b,RETf965f523,9.99,,GBP,20251105_141733
PRC00000322,PRD8ed6a450,RET3474f61b,8.0,,GBP,20251105_141733
PRC00000323,PRDd59f770d,RETa19252d9,3.5,,GBP,20251105_141733
PRC00000324,PRD77be6d63,RETead97294,17.82,,GBP,20251105_141733
PRC00000325,PRD8564925d,RETb20ba64c,13.5,,GBP,20251105_141733
PRC00000326,PRD28257c33,RET68fa91aa,33.22,,GBP,20251105_141733
PRC00000327,PRD4b231ce2,RETc4b82a0d,3.9,,GBP,20251105_141733
PRC00000328,PRD565d4b4e,RETa0fa6f9c,10.0,,GBP,20251105_141733
PRC00000329,PRD0457e549,RET00d1df6a,10.77,,GBP,20251105_141733
PRC00000330,PRDad208e6a,RETda72338f,7.0,,GBP,20251105_141733
PRC00000331,PRD66853579,RET0d325d74,8.5,,GBP,20251105_141733
PRC00000332,PRDbe97e872,RETa4ecb460,7.0,,GBP,20251105_141733
PRC00000333,PRDe849dc81,RET11be1768,11.5,,GBP,20251105_141733
PRC00000334,PRDc018f492,RETfa72181a,9.79,,GBP,20251105_141733
PRC00000335,PRDaadfcc6e,RET6efa5192,5.0,,GBP,20251105_141733
PRC00000336,PRD20070deb,RET135ef799,4.49,,GBP,20251105_141733
