product_id,product_name,brand_id,brand_name,category_id,category_name,size_value,size_unit,price,currency,date_collected,retailer_name,product_clean,brand_clean,category_clean,retailer_clean,reason_unmatched
PRDa759ad52,Unbrand Citrus & Orange Bar Shampoo,BRD66cda5ac,Unbrand Citrus,CAT4f1e3d60,Shampoo Bar,,,3.96,GBP,20251108_120533,fruugo.co.uk,unbrand citrus orange bar shampoo,unbrand citrus,shampoo bar,fruugo co uk,No match >= 70
PRDed70a921,FOAMIE Shake Your Coconuts Shampoo Bar for Normal Hair,BRDbbe12708,FOAMIE Shake,CAT4f1e3d60,Shampoo Bar,80.0,g,9.99,GBP,20251108_120533,Amazon.co.uk - Amazon.co.uk-Seller,foamie shake your coconuts shampoo bar for normal hair,foamie shake,shampoo bar,amazon co uk amazon co uk seller,No match >= 70
PRDfc83ef9f,Rice Water Shampoo Bar Gentle And Effective Hair Care Solution For Hydration Cleansing And Nourishment pa14 A,,,CAT4f1e3d60,Shampoo Bar,60.0,g,7.95,GBP,20251108_120533,fruugo.co.uk,rice water shampoo bar gentle and effective hair care solution for hydration cleansing and nourishment pa14 a,,shampoo bar,fruugo co uk,No match >= 70
PRD976b5bdb,greenatural Solid Shampoo with Activated Charcoal & Ginger,,,CAT4f1e3d60,Shampoo Bar,,,31.91,GBP,20251108_120533,eBay - onebioshopcom,greenatural solid shampoo with activated charcoal ginger,,shampoo bar,ebay onebioshopcom,No match >= 70
PRD56e01d4f,unbrand Platycladus Orientalis Shampoo Bar Natural Usman Grass Solid Shampoo Bar for Gentle Cleansing & Nourishing Care for All Hair Types,,,CAT4f1e3d60,Shampoo Bar,,,9.6,GBP,20251108_120533,fruugo.co.uk,unbrand platycladus orientalis shampoo bar natural usman grass solid shampoo bar for gentle cleansing nourishing care for all hair types,,shampoo bar,fruugo co uk,No match >= 70
PRDcdac9045,Earthy Sapo Reetha Shampoo Bar,BRD829b54c5,Earthy Sapo,CAT4f1e3d60,Shampoo Bar,100.0,g,4.61,GBP,20251108_120533,Silkrute,earthy sapo reetha shampoo bar,earthy sapo,shampoo bar,silkrute,No match >= 70
PRDfa4011cb,Lush Angel Hair Shampoo Bar,BRD08f472cd,Lush Angel,CAT4f1e3d60,Shampoo Bar,,,10.0,GBP,20251108_120533,LUSH,lush angel hair shampoo bar,lush angel,shampoo bar,lush,No match >= 70
PRDe35a5fb3,ethique Smoothing Shampoo Bar for Frizzy Hair 10 Uses,,,CAT4f1e3d60,Shampoo Bar,,,3.0,GBP,20251108_120533,Ethique GB,ethique smoothing shampoo bar for frizzy hair 10 uses,,shampoo bar,ethique gb,No match >= 70
PRD3c2d389d,Écrin de Fleur Apple Cider Vinegar Solid Shampoo Soap Bar,BRD5d69be95,Écrin,CAT4f1e3d60,Shampoo Bar,,,7.68,GBP,20251108_120533,Amazon.co.uk - Amazon.co.uk-Seller, crin de fleur apple cider vinegar solid shampoo soap bar, crin,shampoo bar,amazon co uk amazon co uk seller,No match >= 70
PRDf8dedc5c,Ditanpu Unisex Natural Polygonum Multiflorum Hair Soap,BRD2c9885bd,Ditanpu Unisex,CAT4f1e3d60,Shampoo Bar,,,3.84,GBP,20251108_120533,Amazon.co.uk - Amazon.co.uk-Seller,ditanpu unisex natural polygonum multiflorum hair soap,ditanpu unisex,shampoo bar,amazon co uk amazon co uk seller,No match >= 70
PRD94df6e4e,Shampoo Bar,BRD4f1e3d60,Shampoo Bar,CAT4f1e3d60,Shampoo Bar,,,4.99,GBP,20251108_120533,The Suffolk Soap Co.,shampoo bar,shampoo bar,shampoo bar,the suffolk soap co ,No match >= 70
PRD0f4443e4,Qin Rice Bar Shampoo & Conditioner Set,BRDcbb240f8,Qin Rice,CAT4f1e3d60,Shampoo Bar,,,25.25,GBP,20251108_120533,fruugo.co.uk,qin rice bar shampoo conditioner set,qin rice,shampoo bar,fruugo co uk,No match >= 70
PRD865ee384,Lumene Nordic Sensitive Weightless Serum,BRD21265d22,Lumene Nordic,CAT722a51fb,Face Serum,,,25.2,GBP,20251108_121214,John Lewis & Partners,lumene nordic sensitive weightless serum,lumene nordic,face serum,john lewis partners,No match >= 70
PRD1028223d,The Organic Republic Solid Shampoo for Oily Hair,BRD0969377d,The Organic,CAT4f1e3d60,Shampoo Bar,,,11.76,GBP,20251108_120533,Perfumes Club UK,the organic republic solid shampoo for oily hair,the organic,shampoo bar,perfumes club uk,No match >= 70
PRD07b36331,Shampoo Bar Cantankerous Curls,BRD4f1e3d60,Shampoo Bar,CAT4f1e3d60,Shampoo Bar,,,7.25,GBP,20251108_120533,The Dartmoor Soap Company,shampoo bar cantankerous curls,shampoo bar,shampoo bar,the dartmoor soap company,No match >= 70
PRD49317617,"Meina Organic Hair Soap Bar for Dandruff and Oily Hair with Rosemary Oil and Tea Tree Oil, 100% Natural Certified, Shampoo Bar Substitute, Vegan",BRD7034162f,Meina Organic,CAT4f1e3d60,Shampoo Bar,,,9.99,GBP,20251108_120533,Amazon.co.uk - Amazon.co.uk-Seller,meina organic hair soap bar for dandruff and oily hair with rosemary oil and tea tree oil 100 natural certified shampoo bar substitute vegan,meina organic,shampoo bar,amazon co uk amazon co uk seller,No match >= 70
PRD0b03196a,KinKind Citrus Shampoo Bar,BRD4f3c1efc,KinKind Citrus,CAT4f1e3d60,Shampoo Bar,,,7.45,GBP,20251108_120533,KinKind,kinkind citrus shampoo bar,kinkind citrus,shampoo bar,kinkind,No match >= 70
PRD211079fb,Leaf Amino Acid Shampoo Bar Herbal Solid Shampoo For Dandruff Control Natural Plant-Based Hair Care Soap 1pc,BRD15db1557,Leaf Amino,CAT4f1e3d60,Shampoo Bar,,,13.95,GBP,20251108_120533,fruugo.co.uk,leaf amino acid shampoo bar herbal solid shampoo for dandruff control natural plant based hair care soap 1pc,leaf amino,shampoo bar,fruugo co uk,No match >= 70
PRDc26d29e5,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,BRD6003a530,Friendly Soap,CAT4f1e3d60,Shampoo Bar,,,10.99,GBP,20251108_120533,Friendly Soap,soapy scraps shampoo bar lavender tea tree friendly soap,friendly soap,shampoo bar,friendly soap,No match >= 70
PRD5e143c9a,Geranium & Pine Needle Shampoo Bar,BRD7b398ecf,Geranium,CAT4f1e3d60,Shampoo Bar,,,5.5,GBP,20251108_120533,Tilda's Tribe,geranium pine needle shampoo bar,geranium,shampoo bar,tilda s tribe,No match >= 70
PRD79605a17,Mars Made Sea Salt Shampoo Bar 2.0,BRD6c1c7451,Mars Made,CAT4f1e3d60,Shampoo Bar,,,26.79,GBP,20251108_120533,OnBuy.com,mars made sea salt shampoo bar 2 0,mars made,shampoo bar,onbuy com,No match >= 70
PRD66686faf,Earth Rhythm Anti Dandruff Shampoo Bar,BRD76074702,Earth Rhythm,CAT4f1e3d60,Shampoo Bar,,,24.56,GBP,20251108_120533,eBay - rbinternational,earth rhythm anti dandruff shampoo bar,earth rhythm,shampoo bar,ebay rbinternational,No match >= 70
PRDd898e63b,Dermasens Organic Solid Shampoo Dry Hair,BRDc4da8361,Dermasens Organic,CAT4f1e3d60,Shampoo Bar,60.0,g,5.17,GBP,20251108_120533,Soin et Nature,dermasens organic solid shampoo dry hair,dermasens organic,shampoo bar,soin et nature,No match >= 70
PRDb636b1e0,"Solid Shampoo For Oily Hair, 80",BRD0630498e,Solid Shampoo,CAT4f1e3d60,Shampoo Bar,,,28.41,GBP,20251108_120533,eBay - onebioshopcom,solid shampoo for oily hair 80,solid shampoo,shampoo bar,ebay onebioshopcom,No match >= 70
PRD0c80a446,Boo Cottage Botanicals Charcoal Shampoo Bar,BRD9b5f9f3b,Boo Cottage,CAT4f1e3d60,Shampoo Bar,,,9.95,GBP,20251108_120533,Boo Cottage Botanicals,boo cottage botanicals charcoal shampoo bar,boo cottage,shampoo bar,boo cottage botanicals,No match >= 70
PRDd7fe01f3,Coffee & Ginger Invigorating Natural Soap Shampoo Bar,BRD3c09b8d0,Coffee,CAT4f1e3d60,Shampoo Bar,,,5.3,GBP,20251108_120533,The Good Soap - Let's Go Back To The Bar,coffee ginger invigorating natural soap shampoo bar,coffee,shampoo bar,the good soap let s go back to the bar,No match >= 70
PRDbad2fb4d,Störtebekker Premium Solid Anti Dandruff Shampoo Solid Shampoo Men & Women 3-in-1 Shower Soap Men for Hair,BRD0939cbbc,Störtebekker Premium,CAT4f1e3d60,Shampoo Bar,,,13.15,GBP,20251108_120533,Amazon.co.uk - Amazon.co.uk-Seller,st rtebekker premium solid anti dandruff shampoo solid shampoo men women 3 in 1 shower soap men for hair,st rtebekker premium,shampoo bar,amazon co uk amazon co uk seller,No match >= 70
PRDbc4d2676,Castor Oil Shampoo Bar,BRD724ea0ae,Castor Oil,CAT4f1e3d60,Shampoo Bar,,,26.87,GBP,20251108_120533,OnBuy.com,castor oil shampoo bar,castor oil,shampoo bar,onbuy com,No match >= 70
PRD49a2a30e,"Solid Shampoo For Curly Hair, 80",BRD0630498e,Solid Shampoo,CAT4f1e3d60,Shampoo Bar,,,28.41,GBP,20251108_120533,eBay - onebioshopcom,solid shampoo for curly hair 80,solid shampoo,shampoo bar,ebay onebioshopcom,No match >= 70
PRDb0e28fcc,KinKind Solid Shampoo and Conditioner Bars for Coloured Hair,BRD7871b355,KinKind Solid,CAT4f1e3d60,Shampoo Bar,,,15.9,GBP,20251108_120549,KinKind,kinkind solid shampoo and conditioner bars for coloured hair,kinkind solid,shampoo bar,kinkind,No match >= 70
PRD9ad672c9,Rosemary Shampoo Bar,BRD83a914b4,Rosemary Shampoo,CAT4f1e3d60,Shampoo Bar,,,2.95,GBP,20251108_120549,fruugo.co.uk,rosemary shampoo bar,rosemary shampoo,shampoo bar,fruugo co uk,No match >= 70
PRD40703198,Raw Roots Greenie Genie Herbal Infused Dreadlock Soap Bar,BRDa811f75f,Raw Roots,CAT4f1e3d60,Shampoo Bar,,,19.6,GBP,20251108_120549,Mountain Dreads,raw roots greenie genie herbal infused dreadlock soap bar,raw roots,shampoo bar,mountain dreads,No match >= 70
PRD3d044467,Yves Rocher Nutrition Shampoo-bar With Organic Flower Oils Solid,BRD55fe12a1,Yves Rocher,CAT4f1e3d60,Shampoo Bar,,,8.9,GBP,20251108_120549,eBay,yves rocher nutrition shampoo bar with organic flower oils solid,yves rocher,shampoo bar,ebay,No match >= 70
PRDda45072e,"Cacumen Biotae Isatis Indicotica Shampoo Bar, Usman Shampoo Grass Bar",BRDb46e7f6a,Cacumen Biotae,CAT4f1e3d60,Shampoo Bar,,,12.28,GBP,20251108_120549,eBay - fullhouseer,cacumen biotae isatis indicotica shampoo bar usman shampoo grass bar,cacumen biotae,shampoo bar,ebay fullhouseer,No match >= 70
PRD177717f8,Miracube Hair Shampoo Bar For Curly Hair,BRDde76163d,Miracube Hair,CAT4f1e3d60,Shampoo Bar,,,11.57,GBP,20251108_120549,eBay,miracube hair shampoo bar for curly hair,miracube hair,shampoo bar,ebay,No match >= 70
PRDa31876c5,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,BRD11dd0f4a,Hair Shampoo,CAT4f1e3d60,Shampoo Bar,85.0,g,6.36,GBP,20251108_120549,eBay - sitedv88,hair shampoo bar soap organic ecofriendly anti dandruff for growth,hair shampoo,shampoo bar,ebay sitedv88,No match >= 70
PRDa7e1eac5,ATTITUDE Detox Shampoo Bar,BRD21d79d21,ATTITUDE Detox,CAT4f1e3d60,Shampoo Bar,,,21.88,GBP,20251108_120549,Amazon.co.uk,attitude detox shampoo bar,attitude detox,shampoo bar,amazon co uk,No match >= 70
PRD7a86bc0c,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,BRD11dd0f4a,Hair Shampoo,CAT4f1e3d60,Shampoo Bar,85.0,g,6.44,GBP,20251108_120549,eBay - suntekmall,hair shampoo bar soap weakly alkaline anti dandruff for oil,hair shampoo,shampoo bar,ebay suntekmall,No match >= 70
PRDfa3f214e,Handmade Anti-dandruff Shampoo Bar For Hair Growth Care Soap,BRD75221fbe,Handmade Anti-dandruff,CAT4f1e3d60,Shampoo Bar,80.0,g,18.67,GBP,20251108_120549,eBay - mount0851,handmade anti dandruff shampoo bar for hair growth care soap,handmade anti dandruff,shampoo bar,ebay mount0851,No match >= 70
PRDf0e80e98,Herbal Hair Care Formula Cacumen Biotae Isatis Indicotica Shampoo Bar,BRDf1ac7353,Herbal Hair,CAT4f1e3d60,Shampoo Bar,,,12.28,GBP,20251108_120549,eBay - cravecrave,herbal hair care formula cacumen biotae isatis indicotica shampoo bar,herbal hair,shampoo bar,ebay cravecrave,No match >= 70
PRD7f757182,TOUN28 Hair Soap Shampoo Bar S21 Black Soybean + Charcoal,BRDde681319,TOUN28 Hair,CAT4f1e3d60,Shampoo Bar,,,17.08,GBP,20251108_120549,eBay - yoramdav,toun28 hair soap shampoo bar s21 black soybean charcoal,toun28 hair,shampoo bar,ebay yoramdav,No match >= 70
PRDf7f8d05c,Shampoobars 3 in 1 Bar,BRDf52874f8,Shampoobars,CAT4f1e3d60,Shampoo Bar,60.0,g,9.2,GBP,20251108_120549,Salontotal.co.uk,shampoobars 3 in 1 bar,shampoobars,shampoo bar,salontotal co uk,No match >= 70
PRDcb0b8787,OnBuy.com Handmade Hair Shampoo Bar,BRD0a389b5f,OnBuy.com Handmade,CAT4f1e3d60,Shampoo Bar,,,18.55,GBP,20251108_120549,pure-keratin.com,onbuy com handmade hair shampoo bar,onbuy com handmade,shampoo bar,pure keratin com,No match >= 70
PRD57207f1a,Ethique Firzz Wrangler Shampoo for Dry and/or Frizz Hair,BRD66958287,Ethique Firzz,CAT4f1e3d60,Shampoo Bar,,,22.27,GBP,20251108_120549,eBay,ethique firzz wrangler shampoo for dry and or frizz hair,ethique firzz,shampoo bar,ebay,No match >= 70
PRD90aff6de,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,BRDa3d8f6db,Balancing Natural,CAT4f1e3d60,Shampoo Bar,50.0,g,6.25,GBP,20251108_120549,The Evolution,balancing natural shampoo bar for oily hair aa skincare,balancing natural,shampoo bar,the evolution,No match >= 70
PRDb210fb72,Poppy Fields Solid Shampoo Loaf | UK Made | Vegan Premium Ingredients - Baysoap,BRDfc8eb451,Poppy Fields,CAT4f1e3d60,Shampoo Bar,1.0,kg,14.99,GBP,20251108_120549,Bay Soap,poppy fields solid shampoo loaf uk made vegan premium ingredients baysoap,poppy fields,shampoo bar,bay soap,No match >= 70
PRDc6b2dce0,Kitsch Rice Water Protein Conditioner Bar,BRD84858b44,Kitsch,CAT5a93da1d,Conditioner Bar,,,8.44,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,kitsch rice water protein conditioner bar,kitsch,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD355e6f0a,Nope. Into The Deep Conditioner Bar,BRDc9fe305a,Nope. Into,CAT5a93da1d,Conditioner Bar,,,13.5,GBP,20251108_120636,Superdrug.com,nope into the deep conditioner bar,nope into,conditioner bar,superdrug com,No match >= 70
PRD92b7d8e6,FRUU Cosmetics Phyto- Keratin Conditioner Bar,BRDb47fe906,FRUU Cosmetics,CAT5a93da1d,Conditioner Bar,,,9.99,GBP,20251108_120636,Boots.com,fruu cosmetics phyto keratin conditioner bar,fruu cosmetics,conditioner bar,boots com,No match >= 70
PRDcd1840e0,Friendly Soap Conditioner Bar Fragrance Free,BRD6003a530,Friendly Soap,CAT5a93da1d,Conditioner Bar,,,8.99,GBP,20251108_120636,Friendly Soap,friendly soap conditioner bar fragrance free,friendly soap,conditioner bar,friendly soap,No match >= 70
PRDcdd158d6,Friendly Soap Conditioner Bar Lavender & Geranium,BRD6003a530,Friendly Soap,CAT5a93da1d,Conditioner Bar,,,9.99,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,friendly soap conditioner bar lavender geranium,friendly soap,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD23f40b89,Kitsch Castor Oil Nourishing Conditioner Bar,BRD84858b44,Kitsch,CAT5a93da1d,Conditioner Bar,,,12.0,GBP,20251108_120636,Next,kitsch castor oil nourishing conditioner bar,kitsch,conditioner bar,next,No match >= 70
PRD7bcc6426,KinKind Nourish Me! Conditioner Bar,BRD93cf0c8a,KinKind Nourish,CAT5a93da1d,Conditioner Bar,,,7.5,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,kinkind nourish me conditioner bar,kinkind nourish,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD367ac715,Nope. Unisex Argan Roots Conditioner Bar,BRD8de545fa,Nope. Unisex,CAT5a93da1d,Conditioner Bar,,,13.5,GBP,20251108_120636,Superdrug.com,nope unisex argan roots conditioner bar,nope unisex,conditioner bar,superdrug com,No match >= 70
PRD70f81ab1,ethique Curl-defining Conditioner Bar and Co-wash for Curly and Coily Hair,,,CAT5a93da1d,Conditioner Bar,,,5.0,GBP,20251108_120636,Ethique GB,ethique curl defining conditioner bar and co wash for curly and coily hair,,conditioner bar,ethique gb,No match >= 70
PRDd94c09cf,Aussie Koality Moisture Vegan Solid Conditioner Bar,BRDb6ccbbf2,Aussie Koality,CAT5a93da1d,Conditioner Bar,,,2.49,GBP,20251108_120636,Direct Cosmetics,aussie koality moisture vegan solid conditioner bar,aussie koality,conditioner bar,direct cosmetics,No match >= 70
PRDcdd158d6,Friendly Soap Conditioner Bar Lavender & Geranium,BRD6003a530,Friendly Soap,CAT5a93da1d,Conditioner Bar,,,8.99,GBP,20251108_120636,Friendly Soap,friendly soap conditioner bar lavender geranium,friendly soap,conditioner bar,friendly soap,No match >= 70
PRDc3d06dd4,Kitsch Rosemary & Biotin Solid Conditioner,BRD84858b44,Kitsch,CAT5a93da1d,Conditioner Bar,,,12.0,GBP,20251108_120636,Next,kitsch rosemary biotin solid conditioner,kitsch,conditioner bar,next,No match >= 70
PRDde06dc8b,Battle Green Natural Conditioner Bars (),BRDe876f4d6,Battle Green,CAT5a93da1d,Conditioner Bar,55.0,g,9.1,GBP,20251108_120636,Battle Green,battle green natural conditioner bars ,battle green,conditioner bar,battle green,No match >= 70
PRD392d044d,Friendly Soap Lavender Tea Tree Conditioner Bar,BRD6003a530,Friendly Soap,CAT5a93da1d,Conditioner Bar,,,9.62,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,friendly soap lavender tea tree conditioner bar,friendly soap,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRDe587ea8a,KinKind Make Me Shine Conditioner Bar,BRD4868ac26,KinKind Make,CAT5a93da1d,Conditioner Bar,,,8.45,GBP,20251108_120636,KinKind,kinkind make me shine conditioner bar,kinkind make,conditioner bar,kinkind,No match >= 70
PRDb5b5c690,Folk Soap Conditioner Bar,BRD3922bcfe,Folk Soap,CAT5a93da1d,Conditioner Bar,,,9.0,GBP,20251108_120636,Folk Soap,folk soap conditioner bar,folk soap,conditioner bar,folk soap,No match >= 70
PRD24f16863,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,BRD6003a530,Friendly Soap,CAT5a93da1d,Conditioner Bar,,,8.99,GBP,20251108_120636,REGN,friendly soap conditioner bar peppermint eucalyptus,friendly soap,conditioner bar,regn,No match >= 70
PRD95ee5212,Thenaturalspa Conditioner Sampler Set,BRD33ac11af,Thenaturalspa Conditioner,CAT5a93da1d,Conditioner Bar,,,10.99,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,thenaturalspa conditioner sampler set,thenaturalspa conditioner,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD9e61c9a7,Friendly Soap Lavender & Geranium Conditioner Bar,BRD6003a530,Friendly Soap,CAT5a93da1d,Conditioner Bar,,,8.99,GBP,20251108_120636,C & G Natural Beauty Shop,friendly soap lavender geranium conditioner bar,friendly soap,conditioner bar,c g natural beauty shop,No match >= 70
PRDff2e9b24,Ethique Wonderbar Conditioner Bar for Oily-Normal Hair-Mini,BRDc65aff00,Ethique Wonderbar,CAT5a93da1d,Conditioner Bar,,,3.5,GBP,20251108_120636,New Zealand Nature - UK,ethique wonderbar conditioner bar for oily normal hair mini,ethique wonderbar,conditioner bar,new zealand nature uk,No match >= 70
PRD531eecf5,KinKind Give Me Strength Conditioner Bar,BRDe0e416ba,KinKind Give,CAT5a93da1d,Conditioner Bar,,,7.5,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,kinkind give me strength conditioner bar,kinkind give,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD97a6104c,Faith in Nature Dragon Fruit Shampoo Bar,BRD29cd4600,Faith in Nature,CAT5a93da1d,Conditioner Bar,,,7.0,GBP,20251108_120636,Holland & Barrett,faith in nature dragon fruit shampoo bar,faith in nature,conditioner bar,holland barrett,No match >= 70
PRDd8cac166,Superfly Soap Hair Conditioner Bar,BRD28fde7a3,Superfly Soap,CAT5a93da1d,Conditioner Bar,,,8.3,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,superfly soap hair conditioner bar,superfly soap,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD03dcabb3,Nourishing Conditioner Bar,BRD17363e8b,Nourishing Conditioner,CAT5a93da1d,Conditioner Bar,,,7.0,GBP,20251108_120636,Marigold Charms,nourishing conditioner bar,nourishing conditioner,conditioner bar,marigold charms,No match >= 70
PRDb08c9341,Yorkshire Goddess Conditioner Bar,BRD62532888,Yorkshire Goddess,CAT5a93da1d,Conditioner Bar,,,6.5,GBP,20251108_120636,Sheffield Skincare Company,yorkshire goddess conditioner bar,yorkshire goddess,conditioner bar,sheffield skincare company,No match >= 70
PRDd4987f16,Folk Soap Solid Conditioner Bar,BRD3922bcfe,Folk Soap,CAT5a93da1d,Conditioner Bar,,,8.0,GBP,20251108_120636,Folk Soap,folk soap solid conditioner bar,folk soap,conditioner bar,folk soap,No match >= 70
PRD1c1228d1,KinKind Give Me More Deep Conditioner Bar,BRDe0e416ba,KinKind Give,CAT5a93da1d,Conditioner Bar,,,8.95,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,kinkind give me more deep conditioner bar,kinkind give,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD1d59dd8c,Biovène Moisture Volume Solid Conditioner Bar,BRDee63be28,Biovène Moisture,CAT5a93da1d,Conditioner Bar,,,3.79,GBP,20251108_120636,Justmylook,biov ne moisture volume solid conditioner bar,biov ne moisture,conditioner bar,justmylook,No match >= 70
PRD24781688,Kitsch Coconut Oil Deep Moisturizing Conditioner Bar,BRD84858b44,Kitsch,CAT5a93da1d,Conditioner Bar,,,11.0,GBP,20251108_120636,Kitsch,kitsch coconut oil deep moisturizing conditioner bar,kitsch,conditioner bar,kitsch,No match >= 70
PRD22ae5503,Superfly Soap Solid Hair Conditioner Bar,BRD28fde7a3,Superfly Soap,CAT5a93da1d,Conditioner Bar,,,8.3,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,superfly soap solid hair conditioner bar,superfly soap,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD95fc45be,Natural Eucalyptus Conditioner Bar,BRDb4b4abbc,Natural Eucalyptus,CAT5a93da1d,Conditioner Bar,,,7.5,GBP,20251108_120636,Washla,natural eucalyptus conditioner bar,natural eucalyptus,conditioner bar,washla,No match >= 70
PRD129ca15b,Patchouli Rose Conditioner Bar,BRDe8804c07,Patchouli Rose,CAT5a93da1d,Conditioner Bar,,,9.0,GBP,20251108_120636,Aprana,patchouli rose conditioner bar,patchouli rose,conditioner bar,aprana,No match >= 70
PRDb85540e1,Hydrating Mandarin & Grapefruit Conditioner Bar,BRDb7edfb12,Hydrating Mandarin,CAT5a93da1d,Conditioner Bar,,,9.0,GBP,20251108_120636,Arcade Skincare,hydrating mandarin grapefruit conditioner bar,hydrating mandarin,conditioner bar,arcade skincare,No match >= 70
PRD6496ac44,Bath Bubble & Beyond Blonde Ambition Conditioner Bar,BRD96823f88,Bath Bubble,CAT5a93da1d,Conditioner Bar,,,6.59,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,bath bubble beyond blonde ambition conditioner bar,bath bubble,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD22c33c78,Conditioner Bars,BRD6dca82d8,Conditioner Bars,CAT5a93da1d,Conditioner Bar,,,10.0,GBP,20251108_120636,Anything But Plastic,conditioner bars,conditioner bars,conditioner bar,anything but plastic,No match >= 70
PRD1f6b8f39,KIND2 The Restoring One Solid Conditioner Bar,BRDeca7f6b0,KIND2 The,CAT5a93da1d,Conditioner Bar,,,15.95,GBP,20251108_120636,KIND2,kind2 the restoring one solid conditioner bar,kind2 the,conditioner bar,kind2,No match >= 70
PRDc18dacd6,Ethique Wonderbar Conditioner Bar For Oily to Normal Hair,BRDc65aff00,Ethique Wonderbar,CAT5a93da1d,Conditioner Bar,,,12.99,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,ethique wonderbar conditioner bar for oily to normal hair,ethique wonderbar,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRDcae4678e,Sweet Orange Conditioner Bar,BRD1ec021f6,Sweet Orange,CAT5a93da1d,Conditioner Bar,,,7.5,GBP,20251108_120636,Washla,sweet orange conditioner bar,sweet orange,conditioner bar,washla,No match >= 70
PRDaaa984c3,Solid Hair Conditioner Bar,BRDb61bad91,Solid Hair,CAT5a93da1d,Conditioner Bar,,,5.65,GBP,20251108_120636,The Glow Company,solid hair conditioner bar,solid hair,conditioner bar,the glow company,No match >= 70
PRD24ed4829,Lathered 2-in-1 Solid Shampoo & Conditioner Bar,BRDfb8c9d87,Lathered,CAT5a93da1d,Conditioner Bar,,,8.0,GBP,20251108_120636,North Devon Soap,lathered 2 in 1 solid shampoo conditioner bar,lathered,conditioner bar,north devon soap,No match >= 70
PRD42c54937,grüum Professional Conditioner Bar Strength & Nourish,,,CAT5a93da1d,Conditioner Bar,,,13.0,GBP,20251108_120636,Amazon.co.uk - Amazon.co.uk-Seller,gr um professional conditioner bar strength nourish,,conditioner bar,amazon co uk amazon co uk seller,No match >= 70
PRD2fc6794e,Herb and Shine Conditioner Bar,BRD30f0d226,Herb,CAT5a93da1d,Conditioner Bar,,,7.0,GBP,20251108_120636,Naturally Soapy,herb and shine conditioner bar,herb,conditioner bar,naturally soapy,No match >= 70
PRD803cdfbe,Eleven Gentle Hydrate Conditioner Bar,BRDd64b6452,Eleven Gentle,CAT5a93da1d,Conditioner Bar,,,10.95,GBP,20251108_120817,eBay - salonprofessionalproducts,eleven gentle hydrate conditioner bar,eleven gentle,conditioner bar,ebay salonprofessionalproducts,No match >= 70
PRDa43053ee,Bain & Savon Natural Conditioner Bar,BRD6eeb157d,Bain,CAT5a93da1d,Conditioner Bar,,,9.0,GBP,20251108_120817,Peace With The Wild,bain savon natural conditioner bar,bain,conditioner bar,peace with the wild,No match >= 70
PRDaf7829d1,Hair Bars Duo,BRDbca6d9f7,Hair Bars,CAT5a93da1d,Conditioner Bar,,,37.31,GBP,20251108_120817,Hairlust,hair bars duo,hair bars,conditioner bar,hairlust,No match >= 70
PRD9d164e19,The Soap Mine Solid Conditioner Bar,BRD8b193a76,The Soap,CAT5a93da1d,Conditioner Bar,,,6.5,GBP,20251108_120817,Eco Bee,the soap mine solid conditioner bar,the soap,conditioner bar,eco bee,No match >= 70
PRD5c42e109,Coconut Conditioner Bar,BRD47b72585,Coconut Conditioner,CAT5a93da1d,Conditioner Bar,,,3.0,GBP,20251108_120817,Independent Design Collective,coconut conditioner bar,coconut conditioner,conditioner bar,independent design collective,No match >= 70
PRDd804dba8,Ecostore Nourishing Conditioner Bar,BRD20338603,Ecostore Nourishing,CAT5a93da1d,Conditioner Bar,,,9.81,GBP,20251108_120817,Nourished Life,ecostore nourishing conditioner bar,ecostore nourishing,conditioner bar,nourished life,No match >= 70
