product_1_id,product_2_id,product_1_name,product_2_name,brand_1,brand_2,category,size_value_1,size_unit_1,size_value_2,size_unit_2,price_1,price_2,currency_1,currency_2,retailer_1,retailer_2,similarity,name_similarity,brand_similarity,size_similarity
PRDad80f5ee,PRD47ea1152,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory Berry & Bright Body Butter,Soap,Soap,Body Butter,200.0,ml,200.0,ml,5.99,6.0,GBP,GBP,Boots.com,Boots.com,100.0,62.32,100.0,100.0
PRDad80f5ee,PRDe4842ed8,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory Original The Righteous Butter Body Lotion,Soap,Soap,Body Butter,200.0,ml,,,5.99,3.66,GBP,GBP,Boots.com,eBay,72.2,52.16,100.0,50.0
PRDad80f5ee,PRDa783e838,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory Limited Edition Fresh As Fig Body Butter,Soap,Soap,Body Butter,200.0,ml,,,5.99,5.99,GBP,GBP,Boots.com,Boots.com,93.6,73.64,100.0,50.0
PRDad80f5ee,PRD30a3b49a,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory MAGNIFI-COCO Body Butter,Soap,Soap,Body Butter,200.0,ml,,,5.99,7.49,GBP,GBP,Boots.com,Boots.com,82.3,62.32,100.0,50.0
PRDad80f5ee,PRD1e2d2b20,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory Call of Fruity Body Butter,Soap,Soap,Body Butter,200.0,ml,,,5.99,7.49,GBP,GBP,Boots.com,Boots.com,79.3,59.29,100.0,50.0
PRDad80f5ee,PRDd4a6232d,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,200.0,ml,,,5.99,7.49,GBP,GBP,Boots.com,Boots.com,81.5,61.52,100.0,50.0
PRDad80f5ee,PRDeff54c48,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap and Glory The Righteous Body Butter,Soap,Soap,Body Butter,200.0,ml,,,5.99,9.99,GBP,GBP,Boots.com,Boots.com,77.1,57.13,100.0,50.0
PRDad80f5ee,PRDd4a6232d,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory The Righteous Butter Body Butter,Soap,Soap,Body Butter,200.0,ml,,,5.99,49.85,GBP,GBP,Boots.com,eBay - jadashats-us,81.5,61.52,100.0,50.0
PRD78142e75,PRD913efd69,Sanctuary Spa Signature Natural Oils Melting Pearl Body Butter,Sanctuary Spa Lily & Rose Body Butter,Sanctuary Spa,Sanctuary Spa,Body Butter,300.0,ml,,,16.0,13.0,GBP,GBP,Ocado,Boots.com,84.5,64.55,100.0,50.0
PRD78142e75,PRD9f935292,Sanctuary Spa Signature Natural Oils Melting Pearl Body Butter,Sanctuary Spa Golden Sandalwood Melting Body Butter,Sanctuary Spa,Sanctuary Spa,Body Butter,300.0,ml,,,16.0,15.99,GBP,GBP,Ocado,Superdrug.com,85.3,65.32,100.0,50.0
