product_1_id,product_2_id,product_1_name,product_2_name,brand_1,brand_2,category,size_value_1,size_unit_1,size_value_2,size_unit_2,price_1,price_2,currency_1,currency_2,retailer_1,retailer_2,similarity,name_similarity,brand_similarity,size_similarity,valid_match
PRD6c1d66f0,PRDc40d85f0,Faith in Nature Lavender & Geranium Shampoo Bar,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,Faith in Nature,Faith in Nature,Shampoo Bar,,,85.0,g,7.0,46.32,GBP,GBP,Faith in Nature,eBay - gudz_uk,100.0,95.0,100.0,50.0,True
PRD70f81ab1,PRD9dcb8ad0,ethique Curl-defining Conditioner Bar and Co-wash for Curly and Coily Hair,Morava Conditioner Bar for Curly Hair,,Morava Conditioner,Conditioner Bar,,,,,5.0,18.55,GBP,GBP,Ethique GB,Snapklik.com,79.1,69.12,50.0,50.0,True
PRD71523043,PRD0d372918,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.99,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,96.8,76.78,100.0,50.0,True
PRD736548b6,PRDc3be8ff7,"20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,,,Face Serum,,,30.0,ml,7.19,13.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,71.2,61.21,50.0,50.0,True
PRD73e83d02,PRD0ae0b659,"DR RASHEL Vitamin C Face Serum, Brightening & Anti-aging Facial Serum, Vitamin C Serum for Face with Hyaluronic Acid, Organic Vitamin C Serum for Face",Dr Rashel Face Serum,DR RASHEL,Dr Rashel,Face Serum,,,,,7.49,3.5,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,eBay,90.7,70.67,100.0,50.0,True
PRD78142e75,PRDd987acec,Sanctuary Spa Signature Natural Oils Melting Pearl Body Butter,Sanctuary Spa Body Butter,Sanctuary Spa,Sanctuary Spa,Body Butter,300.0,ml,,,16.0,13.0,GBP,GBP,Ocado,Boots.com,97.8,77.78,100.0,50.0,True
PRD7afe8a16,PRD3e158b60,Tree Hut Coco Colada Whipped Body Butter,Tree Hut Whipped Body Butter,Tree Hut,Tree Hut,Body Butter,,,,,11.99,15.99,GBP,GBP,Boots.com,Holland & Barrett,100.0,88.57,100.0,50.0,True
PRD7d4c7911,PRDe20ca495,Burst Bodycare Aloe Body Butter,Burst Bodycare Orange Body Butter,Burst Bodycare,Burst Bodycare,Body Butter,,,200.0,ml,8.0,8.0,GBP,GBP,M&S,M&S,100.0,81.4,100.0,50.0,True
PRD7f4e36a6,PRD5cc056bd,ethique Brightening Conditioner Bar for Brassy Hair Uses,Conditioner Bar for Hair Growth,,Conditioner Bar,Conditioner Bar,,,,,5.0,22.26,GBP,GBP,Ethique GB,Snapklik.com,70.1,70.14,50.0,50.0,True
PRD7fbc6b10,PRDe4a46626,The Ordinary Multi-Peptide + Copper Peptides 1% Serum,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,The Ordinary,The Ordinary,Face Serum,,,30.0,ml,22.25,43.92,GBP,GBP,The Ordinary,eBay - gharisi,71.2,51.23,100.0,50.0,True
PRD839de7e8,PRD1a5b224c,Lavender & Tea Tree Shampoo Bar,Lavender & Rosemary Shampoo Bar,Lavender,Lavender,Shampoo Bar,,,,,3.25,4.75,GBP,GBP,Hell Yeah,Alphy & Becs,89.7,69.66,100.0,50.0,True
PRD83cc251e,PRDdb039b35,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",,Nature Triangle,Shampoo Bar,2.0,pcs,2.0,pcs,12.99,9.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,88.1,68.08,50.0,100.0,True
PRD83f84d5b,PRD3ac1f6ed,Garnier Ultimate Blends Delicate Oat Softening Shampoo Bar,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,Garnier,Garnier,Shampoo Bar,,,,,4.0,4.47,GBP,GBP,Tesco,Amazon.co.uk - Amazon.co.uk-Seller,89.4,69.41,100.0,50.0,True
PRD843209ee,PRD5b6320ff,Kitsch Ultra Sensitive Conditioner & Shave Bar,Kitsch Shea Butter Hydrating Conditioner Bar,Kitsch,Kitsch,Conditioner Bar,,,,,11.0,8.9,GBP,GBP,Kitsch,eBay,75.6,55.61,100.0,50.0,True
PRD8487deca,PRD8730dbc2,The Body Shop British Rose Body Butter,The Body Shop Mango Body Butter,The Body,The Body,Body Butter,,,,,4.99,4.07,GBP,GBP,Perfumes Club UK,Perfumes Club UK,95.0,75.03,100.0,50.0,True
PRD85157107,PRD201ab1cd,Grüum Twin Pack Nourishing Shampoo Bar - Solid Shampoo Bars for Hair Up to 60 Washes - Plastic Free Vegan Bar for Men & Women - Paraben Free Rich,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,Grüum Twin,,Shampoo Bar,50.0,g,50.0,g,15.0,16.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,99.5,79.53,50.0,100.0,True
PRD85c315e8,PRDa3135b83,Boost Lab 2D-Hyaluronic Hydro Boost Serum,Boost Lab Brightening Serum,Boost Lab,Boost Lab,Face Serum,,,,,10.28,10.28,GBP,GBP,Boost Lab,Boost Lab,80.0,60.0,100.0,50.0,True
PRD8730dbc2,PRD9cbc695a,The Body Shop Mango Body Butter,The Body Shop Coconut Body Butter,The Body,The Body,Body Butter,,,,,4.07,17.47,GBP,GBP,Perfumes Club UK,Amazon.co.uk - Amazon.co.uk-Seller,98.8,78.84,100.0,50.0,True
PRD8735fe9a,PRD32fe73d4,Q+A Hyaluronic Acid Facial Serum,5 In 1 Hyaluronic Acid Face Serum (),Q+A Hyaluronic,,Face Serum,,,2.0,pcs,5.56,3.5,GBP,GBP,Holland & Barrett,Amazon.co.uk - Amazon.co.uk-Seller,71.8,61.85,50.0,50.0,True
PRD88f67225,PRD13d1af7c,Organic Shop Nurturing Body Cream Blueberry & Blackberry,Organic Shop Nurturing Body Cream Blueberry&Blackberry,Organic Shop,Organic Shop,Body Butter,250.0,ml,,,2.25,2.25,GBP,GBP,Superdrug.com,Superdrug.com,100.0,100.0,100.0,50.0,True
PRD89df39f4,PRD0d372918,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,5.28,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,84.2,64.21,100.0,50.0,True
PRD8aa035ef,PRD5c42e109,chey haircare Conditioner Bar Coconut,Coconut Conditioner Bar,,Coconut Conditioner,Conditioner Bar,,,,,6.0,5.25,GBP,GBP,Kiyo Beauty,Superfly Soap,84.0,84.0,50.0,50.0,True
PRD8cdfbccc,PRDd94aeaa8,Conditioner Bar - Patchouli & Rose Geranium,Conditioner Bar for Thin Hair,Conditioner Bar,Conditioner Bar,Conditioner Bar,,,,,10.0,13.0,GBP,GBP,Havens Treasures,Local Boom Gift Shop,70.9,50.91,100.0,50.0,True
PRD8ce93f8d,PRDa700eca3,I Love Cosmetics Vanilla Milk Body Butter,I Love Cosmetics Body Butter Mango & Papaya,I Love,I Love,Body Butter,,,,,9.99,5.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,75.9,70.92,100.0,50.0,True
PRD8dad10bb,PRD05f3959d,Geek & Gorgeous 101 HA 5 Light Serum,Geek & Gorgeous 101 HA 5 Rich Serum,Geek,Geek,Face Serum,5.0,l,,,8.99,8.99,GBP,GBP,Superdrug.com,Superdrug.com,100.0,85.52,100.0,50.0,True
PRD8ed88d88,PRDfb8bacb6,Derma V10 Body Butter Coconut,Derma V10 Body Butter Moisturising Cream Vegan Friendly (Coconut),Derma V10,Derma V10,Body Butter,220.0,ml,4.0,pack,3.99,8.1,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,92.2,82.22,100.0,0.0,True
PRD8fe440bd,PRD3e158b60,Tree Hut Tropic Glow Whipped Body Butter,Tree Hut Whipped Body Butter,Tree Hut,Tree Hut,Body Butter,,,,,11.99,15.99,GBP,GBP,Boots.com,Holland & Barrett,100.0,88.57,100.0,50.0,True
PRD9046cb21,PRD4a7fd539,Dr Organic Aloe Vera Body Butter,Dr. Organic Manuka Honey Body Cream,Dr Organic,Dr. Organic,Body Butter,,,,,11.99,11.99,GBP,GBP,Holland & Barrett,Amazon.co.uk,73.3,53.33,100.0,50.0,True
PRD9121603a,PRD5748515a,Josie Maran Whipped Argan Oil Body Butter Apricot And Magnolia 4.6 Fl,Josie Maran Whipped Argan Oil Body Butter Vanilla Apricot,Josie Maran,Josie Maran,Body Butter,,,4.6,oz,26.73,22.23,GBP,GBP,eBay - beauty4less70,eBay - jhm_cosmetics_n_stuff,98.3,78.33,100.0,50.0,True
PRD913efd69,PRDd987acec,Sanctuary Spa Lily & Rose Body Butter,Sanctuary Spa Body Butter,Sanctuary Spa,Sanctuary Spa,Body Butter,,,,,13.0,13.0,GBP,GBP,Boots.com,Boots.com,100.0,86.67,100.0,50.0,True
PRD942b49b3,PRD3ea36cb3,"PDRN Pink Peptide Serum With SPF30–Korean Skincare for Wrinkles&Hydration,Niacinamide Face Serum,Dark Spot Corrector&Barrier Repair,Hyperpigmentation","PDRN Pink Peptide Serum- Korean Skincare PDRN Serum,Dark Spot Remover,Niacinamide Face Serum for Dark Spots & Barrier Repair,Hydrating,Moisturizing",PDRN Pink,PDRN Pink,Face Serum,,,,,9.39,8.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,100.0,71.88,100.0,50.0,True
PRD949949da,PRD253e76e4,The Soap Mine Solid Conditioner Bar - Fragrance Free,The Soap Mine Solid Conditioner Bar - Lavender & Orange,The Soap,The Soap,Conditioner Bar,,,,,5.85,5.85,GBP,GBP,Babi Pur,Babi Pur,93.9,73.9,100.0,50.0,True
PRD99303b82,PRD8e54123b,Conditioner Bar - - Lavender & Geranium | Friendly Soap,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,Friendly Soap,Friendly Soap,Conditioner Bar,12.0,pack,12.0,pack,91.7,91.7,GBP,GBP,Friendly Soap,Friendly Soap,100.0,65.79,100.0,100.0,True
PRD9c4343cd,PRD7fbc6b10,The Ordinary Multi-Peptide + HA Serum,The Ordinary Multi-Peptide + Copper Peptides 1% Serum,The Ordinary,The Ordinary,Face Serum,,,,,21.56,22.25,GBP,GBP,The Ordinary,The Ordinary,99.5,79.54,100.0,50.0,True
PRD9d164e19,PRD949949da,The Soap Mine Solid Conditioner Bar,The Soap Mine Solid Conditioner Bar - Fragrance Free,The Soap,The Soap,Conditioner Bar,,,,,6.5,5.85,GBP,GBP,Eco Bee,Babi Pur,100.0,90.0,100.0,50.0,True
PRD9e61c9a7,PRD99303b82,Friendly Soap Lavender & Geranium Conditioner Bar,Conditioner Bar - - Lavender & Geranium | Friendly Soap,Friendly Soap,Friendly Soap,Conditioner Bar,,,12.0,pack,8.99,91.7,GBP,GBP,C & G Natural Beauty Shop,Friendly Soap,100.0,100.0,100.0,50.0,True
PRD9e755525,PRDdd7f4e85,Mallows Beauty Mango Sorbet Body Butter,Mallows Beauty Birthday Cake Body Butter,Mallows Beauty,Mallows Beauty,Body Butter,,,,,14.95,14.95,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,88.0,68.0,100.0,50.0,True
PRD9f09222c,PRD0d372918,Nature Triangle Usman Grass Shampoo Bar,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,9.97,11.88,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,fruugo.co.uk,92.6,72.63,100.0,50.0,True
PRD9f935292,PRDd987acec,Sanctuary Spa Golden Sandalwood Melting Body Butter,Sanctuary Spa Body Butter,Sanctuary Spa,Sanctuary Spa,Body Butter,,,,,15.99,13.0,GBP,GBP,Superdrug.com,Boots.com,100.0,82.86,100.0,50.0,True
PRDa007b882,PRD337887dc,Mango Butter Refined,Mango Butter Refined / Resealable Pouch,Mango Butter,Mango Butter,Body Butter,,,25.0,g,12.99,3.19,GBP,GBP,Naissance UK,TheSoapery,100.0,84.0,100.0,50.0,True
PRDa1991032,PRD28257c33,Friendly Soap Conditioner Bar - Fragrance-free,Friendly Soap Conditioner Bar - Lavender & Tea Tree,Friendly Soap,Friendly Soap,Conditioner Bar,90.0,g,90.0,g,33.22,33.22,GBP,GBP,eBay - gudz_uk,eBay - gudz_uk,100.0,66.57,100.0,100.0,True
PRDa19c3443,PRDa2063a8c,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,Soap & And Glory The Righteous Body Butter,,Soap,Body Butter,,,600.0,ml,20.99,20.39,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,eBay - zorilus7,81.5,81.54,50.0,50.0,True
PRDa31876c5,PRD7a86bc0c,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,Hair Shampoo,Hair Shampoo,Shampoo Bar,85.0,g,85.0,g,6.36,6.44,GBP,GBP,eBay - sitedv88,eBay - suntekmall,100.0,69.29,100.0,100.0,True
PRDa43053ee,PRDbb255664,Bain & Savon Natural Conditioner Bar,Bain & Savon Natural Conditioner Bar Brittle Heat Damaged Hair,Bain,Bain,Conditioner Bar,,,105.0,g,9.0,9.0,GBP,GBP,Peace With The Wild,Peace With The Wild,100.0,82.22,100.0,50.0,True
PRDa783e838,PRD30a3b49a,Soap & Glory Limited Edition Fresh As Fig Body Butter,Soap & Glory MAGNIFI-COCO Body Butter,Soap,Soap,Body Butter,,,,,5.99,7.49,GBP,GBP,Boots.com,Boots.com,80.9,60.86,100.0,50.0,True
PRDa9143a2c,PRDf97646d2,Good Molecules Daily Brightening Serum,Good Molecules Discoloration Correcting Serum,Good Molecules,Good Molecules,Face Serum,,,,,5.94,8.91,GBP,GBP,Good Molecules,Good Molecules,80.5,60.52,100.0,50.0,True
PRDab6f59b8,PRD07b14a1b,Palmer's Cocoa Butter Formula,Palmer's Cocoa Butter Formula Body Lotion,Palmer's Cocoa,Palmer's Cocoa,Body Butter,,,,,4.3,6.0,GBP,GBP,Tesco,Tesco,100.0,88.57,100.0,50.0,True
PRDad80f5ee,PRD47ea1152,Soap & Glory Limited Edition Body Butter Cherry Wild,Soap & Glory Berry & Bright Body Butter,Soap,Soap,Body Butter,200.0,ml,200.0,ml,5.99,6.0,GBP,GBP,Boots.com,Boots.com,100.0,62.32,100.0,100.0,True
PRDaed0941e,PRDe9b597c0,Solid Conditioner Bar ~ Sweet & Fruity Scents,Solid Conditioner Bar - Lavender,Solid Conditioner,Solid Conditioner,Conditioner Bar,,,,,1.0,6.68,GBP,GBP,nirvana.by.nichola,eBay,86.6,66.55,100.0,50.0,True
PRDb007f6f2,PRDc3647fd8,CONDITIONER BAR SEAWEED - PURC CONDITIONER BAR SEAWEED VEGAN CONDITIONER,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,CONDITIONER BAR,CONDITIONER BAR,Conditioner Bar,,,,,18.55,18.55,GBP,GBP,pure-keratin.com,pure-keratin.com,92.0,72.0,100.0,50.0,True
PRDb030f508,PRDc3647fd8,Conditioner Bar - Lavender & Amyris,CONDITIONER BAR LAVENDER - PURC CONDITIONER BAR LAVENDER CRUELTY FREE VEGAN CONDITIONER BAR,Conditioner Bar,CONDITIONER BAR,Conditioner Bar,,,,,10.0,18.55,GBP,GBP,Havens Treasures,pure-keratin.com,87.4,67.36,100.0,50.0,True
PRDb311571e,PRDc26d29e5,Friendly Soap Plastic-Free Shampoo Bar,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,Friendly Soap,Friendly Soap,Shampoo Bar,,,,,2.6,10.99,GBP,GBP,Boobalou,Friendly Soap,82.2,62.16,100.0,50.0,True
PRDb526dedc,PRD4f126442,Shampoobars Conditioner Bar,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,Shampoobars Conditioner,,Conditioner Bar,60.0,g,60.0,g,7.43,114.93,GBP,GBP,Salontotal.co.uk,eBay,70.9,50.86,50.0,100.0,True
PRDb5b5c690,PRDd4987f16,Folk Soap Conditioner Bar,Folk Soap Solid Conditioner Bar,Folk Soap,Folk Soap,Conditioner Bar,,,,,9.0,8.0,GBP,GBP,Folk Soap,Folk Soap,100.0,92.0,100.0,50.0,True
PRDb636b1e0,PRD49a2a30e,"Solid Shampoo For Oily Hair, 80","Solid Shampoo For Curly Hair, 80",Solid Shampoo,Solid Shampoo,Shampoo Bar,,,,,28.41,28.41,GBP,GBP,eBay - onebioshopcom,eBay - onebioshopcom,100.0,83.65,100.0,50.0,True
PRDb87918cf,PRDf55f26f8,No7 Radiance 15% Vitamin C Serum,15% Vitamin C Complex,No7 Radiance,,Face Serum,25.0,ml,,,16.16,36.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,indē wild UK,72.1,62.14,50.0,50.0,True
PRDbac6a177,PRD67261e04,Kitsch Tea Tree & Mint Clarifying Shampoo Bar,Kitsch Biotin Purple Toning Shampoo Bar,Kitsch,Kitsch,Shampoo Bar,,,,,11.0,11.0,GBP,GBP,Kitsch,Kitsch,70.0,50.05,100.0,50.0,True
PRDbb09309a,PRD09cc226c,Folk Soap Shampoo Bar,ecoLiving Shampoo Bar - Soap Free,Folk Soap,,Shampoo Bar,,,,,6.95,2.0,GBP,GBP,Folk Soap,Ecoliving,71.9,71.89,50.0,50.0,True
PRDbb642fb8,PRDf41382a6,Shampoo Bar – Calendula – Fine Hair - Full Size,Shampoo Bar - Lime & Coconut - All Hair Types - Full Size,Shampoo Bar,Shampoo Bar,Shampoo Bar,60.0,g,60.0,g,7.0,7.0,GBP,GBP,Peace With The Wild,Peace With The Wild,100.0,64.75,100.0,100.0,True
PRDbdaf38ab,PRD194963fe,grüum Hår Zero Plastic Shampoo Bar,grüum Hår Brightening Lemon Shampoo Bar,,,Shampoo Bar,50.0,g,50.0,g,9.0,9.0,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,grüum,89.8,69.82,50.0,100.0,True
PRDbf7d8f07,PRD9f09222c,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",Nature Triangle Usman Grass Shampoo Bar,Nature Triangle,Nature Triangle,Shampoo Bar,1.0,pcs,,,9.99,9.97,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,94.1,74.12,100.0,50.0,True
PRDbfb66f63,PRD64e43e15,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",Nature Triangle,Nature Triangle,Shampoo Bar,,,,,6.95,5.55,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,95.8,75.78,100.0,50.0,True
PRDc0f51385,PRD3d2887a7,Eco Warrior Men's Edit Shampoo Bar,Eco Warrior Blue Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,6.5,GBP,GBP,Amazon.co.uk,Justmylook,94.1,74.12,100.0,50.0,True
PRDc1aa7d48,PRD936bfd10,"Grace Cole Grapefruit, Lime & Mint Body Butter",Grace Cole Body Butter Grapefruit,Grace Cole,Grace Cole,Body Butter,,,225.0,g,10.0,10.0,GBP,GBP,Grace Cole,Grace Cole,100.0,88.57,100.0,50.0,True
PRDc2643e4f,PRDc40d85f0,Faith in Nature Shea & Argan Shampoo Bar,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,Faith in Nature,Faith in Nature,Shampoo Bar,,,85.0,g,5.25,46.32,GBP,GBP,Natural Collection,eBay - gudz_uk,89.8,69.85,100.0,50.0,True
PRDc32dd309,PRD1a37a082,The Ordinary Hyaluronic Acid 2% + B5,The Ordinary Marine Hyaluronics,The Ordinary,The Ordinary,Face Serum,,,,,8.8,8.8,GBP,GBP,Boots.com,John Lewis & Partners,83.1,53.12,100.0,50.0,True
PRDc39c546e,PRD3d2887a7,Eco Warrior Dry Hair Shampoo Bar,Eco Warrior Blue Shampoo Bar,Eco Warrior,Eco Warrior,Shampoo Bar,,,,,5.5,6.5,GBP,GBP,Tesco,Justmylook,97.0,76.97,100.0,50.0,True
PRDc42260e7,PRDadd6c147,La Roche Posay Pure Anti-Wrinkle Serum,La Roche Posay Hydraphase Intense Serum,La Roche,La Roche,Face Serum,,,,,36.0,21.75,GBP,GBP,Boots.com,Amazon.co.uk,81.4,61.41,100.0,50.0,True
PRDc4702342,PRDa362366f,Kaurilan Sauna Camelina Shampoo Bar,Kaurilan Sauna Black Currant Shampoo Bar,Kaurilan Sauna,Kaurilan Sauna,Shampoo Bar,,,,,13.38,14.7,GBP,GBP,Ecco-Verde.co.uk,Hels1nk1,94.0,74.0,100.0,50.0,True
PRDc561cff4,PRD63cbaf21,Shampoo Bar with Rosemary – Solid Shampoo and Conditioner Bar for Men & Women – Deep Cleansing Hair Soap with Coconut Oil Extracts for Scalp Care,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",Shampoo Bar,Shampoo Bar,Shampoo Bar,,,,,5.99,3.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Amazon.co.uk - Amazon.co.uk-Seller,70.9,50.9,100.0,50.0,True
PRDc5fa35a7,PRD3ac1f6ed,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,Garnier,Garnier,Shampoo Bar,,,,,4.0,4.47,GBP,GBP,Boots.com,Amazon.co.uk - Amazon.co.uk-Seller,89.4,69.41,100.0,50.0,True
PRDc6b2dce0,PRDf57f1fc4,Kitsch Rice Water Protein Conditioner Bar,Kitsch Strengthening Hair Conditioner Bar with Rice Water Protein | Made in US | Eco-Friendly Cleansing and Moisturizing,Kitsch,Kitsch,Conditioner Bar,,,,,8.44,21.01,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,OnBuy.com,94.1,74.12,100.0,50.0,True
PRDc70837ea,PRD1a37a082,The Ordinary Amino Acids + B5,The Ordinary Marine Hyaluronics,The Ordinary,The Ordinary,Face Serum,,,,,8.8,8.8,GBP,GBP,LOOKFANTASTIC,John Lewis & Partners,72.8,52.81,100.0,50.0,True
PRDc8d9fa08,PRDdc78a78e,Beauty of Joseon Essentials Duo,Beauty of Joseon Revive Serum Mucin,Beauty,Beauty,Face Serum,,,,,22.88,16.97,GBP,GBP,LOOKFANTASTIC,Millies.ie,75.9,55.85,100.0,50.0,True
PRDc8e73bf0,PRDe4a75ca8,Hairy Jayne Musk Conditioner Bar,Hairy Jayne Solid Conditioner Bar,Hairy Jayne,Hairy Jayne,Conditioner Bar,,,,,8.0,9.0,GBP,GBP,Hairy Jayne,Zero Store,100.0,81.58,100.0,50.0,True
PRDc9b3c65a,PRD4f126442,Anihana Conditioner Bar Lavender & Lemon,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,Anihana Conditioner,,Conditioner Bar,60.0,g,60.0,g,6.0,114.93,GBP,GBP,HealthPost.co.nz,eBay,100.0,82.22,50.0,100.0,True
PRDccde7173,PRD49a2a30e,"Solid Shampoo For Dry Hair, 85","Solid Shampoo For Curly Hair, 80",Solid Shampoo,Solid Shampoo,Shampoo Bar,,,,,26.43,28.41,GBP,GBP,eBay - onebioshopcom,eBay - onebioshopcom,94.0,74.0,100.0,50.0,True
PRDcd1840e0,PRDa1991032,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Conditioner Bar - Fragrance-free,Friendly Soap,Friendly Soap,Conditioner Bar,,,90.0,g,8.99,33.22,GBP,GBP,Friendly Soap,eBay - gudz_uk,100.0,100.0,100.0,50.0,True
PRDcd662baf,PRD015fedbc,The Ordinary GF 15% Solution,The Ordinary Matrixyl 10% + HA,The Ordinary,The Ordinary,Face Serum,,,,,10.39,10.4,GBP,GBP,The Ordinary,Boots.com,70.0,50.0,100.0,50.0,True
PRDcdd158d6,PRD9e61c9a7,Friendly Soap Conditioner Bar Lavender & Geranium,Friendly Soap Lavender & Geranium Conditioner Bar,Friendly Soap,Friendly Soap,Conditioner Bar,,,,,9.99,8.99,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,C & G Natural Beauty Shop,100.0,100.0,100.0,50.0,True
PRDce3bdf79,PRD20a91ac1,Notice Hair Co. Detoxifier Conditioner Bar,Notice Hair Co. Stimulator Conditioner Bar,Notice Hair,Notice Hair,Conditioner Bar,,,,,9.85,9.85,GBP,GBP,Cheeks Ahoy,Cheeks Ahoy,99.3,79.28,100.0,50.0,True
PRDce9b3f2d,PRDe4a46626,The Ordinary Niacinamide 10% + Zinc 1%,The Ordinary Niacinamide 10% + Zinc 1% Face Serum,The Ordinary,The Ordinary,Face Serum,,,30.0,ml,6.93,43.92,GBP,GBP,The Ordinary,eBay - gharisi,100.0,90.0,100.0,50.0,True
PRDceb86729,PRDca5f4122,Natural Hair Conditioning Bar – Lemongrass,Natural Hair Conditioning Bar – Lavender,Natural Hair,Natural Hair,Conditioner Bar,,,,,4.99,4.99,GBP,GBP,Handmade Fever,Handmade Fever,99.0,78.97,100.0,50.0,True
PRDcf6f224f,PRD3ee5456d,Ethique Solid Conditioner Bar in The Buff - Unscented,Ethique Solid Conditioner Bar Kookabara,Ethique Solid,Ethique Solid,Conditioner Bar,60.0,g,,,13.0,12.24,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Sassy Organics,89.0,68.95,100.0,50.0,True
PRDd11745ae,PRD9119da25,Neutrogena Hydro Boost Concentrated Serum,Neutrogena Hydro Boost Niacinamide Serum,Neutrogena Hydro,Neutrogena Hydro,Face Serum,,,,,9.39,12.76,GBP,GBP,Amazon.co.uk - Amazon.co.uk-Seller,Pharmeden,97.0,77.04,100.0,50.0,True
